ID,NOMBRE,SEDE,PROG,NIVEL,Estatus,% BECA,CARGOS,ECA,DEPP,AJUSTADO,PAGADO,SALDO,SALDO VENCIDO,NCV,C,B,A,P,S,%,C,B,A,P,S,%,C,B,A,P,S,%,C,B,A,P,S,%
545,Nombre545,CAM,LIC-EJDE-17,LI,AS,402,9528,0,0,9528,5601,3927,0,0,2310,346.5,1963.5,1963.5,0,100,2310,346.5,1963.5,1963.5,0,100,2310,346.5,1963.5,0,1963.5,0,2310,346.5,1963.5,0,1963.5,0
546,Nombre546,CAM,LIC-MEES-18,LI,AS,402,14536.7,0,0,14536.7,6438,8098.7,2863.7,3,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,0.5,2467,0.0202,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
547,Nombre547,CAM,LIC-EJAD-17,LI,AS,401,9528,0,0,9528,5370.27,4157.73,0,0,2310,231,2079,2079,0,100,2310,231,2079,2079,0,100,2310,231,2079,0.27,2078.73,0.0129,2310,231,2079,0,2079,0
548,Nombre548,CAM,LIC-DERE-18,LI,AS,402,14287,0,473.69,13813.31,12688.79,1124.52,150,1,3682,552.3,3129.7,3129.7,0,100,3289,493.5,2795.5,2795.5,0,100,3289,493.5,2795.5,2795.5,0,100,3289,493.5,2795.5,2120.98,674.52,75.87
549,Nombre549,CAM,LIC-DERE-18,LI,AS,402,14290,0,0,14290,8726.4,5563.6,0,0,3682,736.4,2945.6,2945.6,0,100,3290,658,2632,2632,0,100,3290,658,2632,0.4,2631.6,0.0151,3290,658,2632,0,2632,0
550,Nombre550,CAM,LIC-EDFI-18,LI,AS,402,14290,0,0,14290,9055,5235,0,0,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,2467.5,0,100,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
551,Nombre551,CAM,LIC-EJDE-17,LI,AS,401,9447.9,0,0,9447.9,2887.76,6560.14,2402.14,3,2310,231,2079,1963.76,115.24,94.45,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0
552,Nombre552,CAM,LIC-EJCO-17,LI,AS,401,9735.9,0,0,9735.9,3176.01,6559.89,2401.89,3,2310,231,2079,1964.01,114.99,94.46,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0
553,Nombre553,CAM,LIC-EJCO-17,LI,AS,401,9528,0,0,9528,5370.01,4157.99,0,0,2310,231,2079,2079,0,100,2310,231,2079,2079,0,100,2310,231,2079,0.01,2078.99,0.0004,2310,231,2079,0,2079,0
554,Nombre554,CAM,LIC-COFI-18,LI,AS,402,13998.42,0,0,13998.42,9063.42,4935,0,0,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,2467.5,0,100,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
555,Nombre555,CAM,MAE-EDUC-15,MA,AS,402,11752,0,0,11752,7638.8,4113.2,0,0,2938,734.5,2203.5,2203.5,0,100,2938,734.5,2203.5,2203.5,0,100,2938,734.5,2203.5,146.9,2056.6,6.666,2938,734.5,2203.5,146.9,2056.6,6.666
556,Nombre556,CAM,LIC-EJDE-17,LI,AS,401,10023.9,0,0,10023.9,3464.26,6559.64,2401.64,3,2310,231,2079,1964.26,114.74,94.48,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0
557,Nombre557,CAM,LIC-ADME-18,LI,AS,404,14831.66,0,0,14831.66,7568.28,7263.38,2686.38,4,3682,1288.7,2393.3,2209.32,183.98,92.31,3290,1151.5,2138.5,0,2138.5,0,3290,1151.5,2138.5,0,2138.5,0,3290,1151.5,2138.5,0,2138.5,0
558,Nombre558,CAM,LIC-DERE-18,LI,AS,402,14128,0,0,14128,8864.65,5263.35,0,0,3682,736.4,2945.6,2945.6,0,100,3290,658,2632,2632,0,100,3290,658,2632,0.65,2631.35,0.0246,3290,658,2632,0,2632,0
559,Nombre559,CAM,MAE-MERD-15,MA,AS,403,15941.81,0,0,15941.81,7641.51,8300.3,2945.3,2,3825,1147.5,2677.5,2677.5,0,100,3825,1147.5,2677.5,0,2677.5,0,3825,1147.5,2677.5,0,2677.5,0,3825,1147.5,2677.5,0,2677.5,0
560,Nombre560,CAM,LIC-EJAD-17,LI,AS,402,347,0,0,347,2080.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Nombre561,CAM,MAE-EDUC-15,MA,AS,402,12040,0,0,12040,7633.2,4406.8,0,0,2938,734.5,2203.5,2203.5,0,100,2938,734.5,2203.5,2203.5,0,100,2938,734.5,2203.5,0.2,2203.3,0.009,2938,734.5,2203.5,0,2203.5,0
562,Nombre562,CAM,MAE-MERD-15,MA,AS,402,15894,0,0,15894,6408,9486,3366,2,3825,765,3060,3060,0,100,3825,765,3060,0,3060,0,3825,765,3060,0,3060,0,3825,765,3060,0,3060,0
563,Nombre563,CAM,MAE-EDUC-15,MA,AS,403,11752,0,0,11752,7932.64,3819.36,0,0,2938,1028.3,1909.7,1909.7,0,100,2938,1028.3,1909.7,1909.7,0,100,2938,1028.3,1909.7,0.04,1909.66,0.002,2938,1028.3,1909.7,0,1909.7,0
564,Nombre564,CAM,MAE-MADN-15,MA,AS,404,20932.76,0,0,20932.76,11344.76,9588,3978,3,5100,2295,2805,1912.5,892.5,68.18,5100,2295,2805,0,2805,0,5100,2295,2805,0,2805,0,5100,2295,2805,0,2805,0
565,Nombre565,CAM,LIC-CTCO-18,LI,AS,403,14008.35,0,0,14008.35,9361.35,4935,0,0,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,2467.5,0,100,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
566,Nombre566,CAM,LIC-COFI-18,LI,AS,405,14290,0,296.06,13993.94,13544.59,450,150,1,3682,1841,1841,1841,0,100,3290,1645,1645,1645,0,100,3290,1645,1645,1645,0,100,3290,1645,1645,1645,0,100
567,Nombre567,CAM,MAE-DEMP-10,MA,AS,404,20400,0,0,20400,16538.63,4149.37,0,0,5100,2448,2652,2652,0,100,5100,2448,2652,2652,0,100,5100,2448,2652,1154.63,1497.37,43.53,5100,2448,2652,0,2652,0
568,Nombre568,CAM,LIC-EJDE-17,LI,AS,403,9694.3,0,0,9694.3,4493.2,5201.1,1874.7,3,2310,646.8,1663.2,1618,45.2,97.28,2310,646.8,1663.2,0,1663.2,0,2310,646.8,1663.2,0,1663.2,0,2310,646.8,1663.2,0,1663.2,0
569,Nombre569,CAM,LIC-EJAD-17,LI,BR,404,335.77,0,0,335.77,1721.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Nombre570,CAM,LIC-EJDE-17,LI,AS,403,5980.25,0,0,5980.25,4317.71,1662.54,0,0,2310,577.5,1732.5,1732.5,0,100,1109,277.25,831.75,831.75,0,100,1109,277.25,831.75,0.96,830.79,0.1154,1109,277.25,831.75,0,831.75,0
571,Nombre571,CAM,LIC-DERE-18,LI,AS,403,14086.8,0,0,14086.8,6254,7832.8,2897.8,3,3682,920.5,2761.5,2578,183.5,93.35,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
572,Nombre572,CAM,LIC-EJAD-17,LI,AS,404,10254.6,0,0,10254.6,5958.18,4296.42,1524.42,2,2310,924,1386,1386,0,100,2310,924,1386,0.18,1385.82,0.0129,2310,924,1386,0,1386,0,2310,924,1386,0,1386,0
573,Nombre573,CAM,MAE-EDUC-15,MA,AS,405,11752,0,0,11752,8814.8,2937.2,0,0,2938,1469,1469,1469,0,100,2938,1469,1469,1469,0,100,2938,1469,1469,0.8,1468.2,0.0544,2938,1469,1469,0,1469,0
574,Nombre574,CAM,LIC-EJDE-17,LI,AS,401,8340,0,0,8340,4796.25,3543.75,0,0,2085,0,2085,2085,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,0.75,1771.5,0.0423,2085,312.75,1772.25,0,1772.25,0
575,Nombre575,CAM,LIC-EDFI-18,LI,AS,402,14340,0,0,14340,8648,5692,0,0,3780,0,3780,3780,0,100,3370,674,2696,2696,0,100,3370,674,2696,0,2696,0,3370,674,2696,0,2696,0
576,Nombre576,CAM,LIC-EJAD-17,LI,AS,401,8547.35,0,0,8547.35,3054.5,5492.85,1948.35,2,2085,0,2085,2085,0,100,2085,312.75,1772.25,1,1771.25,0.0564,2085,312.75,1772.25,0,1772.25,0,2085,312.75,1772.25,0,1772.25,0
577,Nombre577,CAM,LIC-EJAD-17,LI,AS,402,8340,0,0,8340,5212.75,3127.25,0,0,2085,0,2085,2085,0,100,2085,521.25,1563.75,1563.75,0,100,2085,521.25,1563.75,0.25,1563.5,0.0159,2085,521.25,1563.75,0,1563.75,0
578,Nombre578,CAM,LIC-COFI-18,LI,AS,401,13982.93,0,0,13982.93,8253.93,5729,0,0,3780,0,3780,3780,0,100,3370,505.5,2864.5,2864.5,0,100,3370,505.5,2864.5,0,2864.5,0,3370,505.5,2864.5,0,2864.5,0
579,Nombre579,CAM,LIC-EJCO-17,LI,AS,401,8340,0,0,8340,4796.25,3543.75,0,0,2085,0,2085,2085,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,0.75,1771.5,0.0423,2085,312.75,1772.25,0,1772.25,0
580,Nombre580,CAM,LIC-EJDE-17,LI,AS,401,8340,0,0,8340,4796.25,3543.75,0,0,2085,0,2085,2085,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,0.75,1771.5,0.0423,2085,312.75,1772.25,0,1772.25,0
581,Nombre581,CAM,LIC-MEES-18,LI,AS,403,14575.9,0,0,14575.9,6813,7762.9,2744.9,3,3780,0,3780,3780,0,100,3370,1011,2359,0,2359,0,3370,1011,2359,0,2359,0,3370,1011,2359,0,2359,0
582,Nombre582,CAM,LIC-EJAD-17,LI,AS,403,8546.47,0,0,8546.47,4021.97,4524.5,1605.5,2,2085,0,2085,2085,0,100,2085,625.5,1459.5,0,1459.5,0,2085,625.5,1459.5,0,1459.5,0,2085,625.5,1459.5,0,1459.5,0
583,Nombre583,CAM,LIC-EJDE-17,LI,AS,401,8517.1,0,0,8517.1,3024.25,5492.85,1948.35,2,2085,0,2085,2085,0,100,2085,312.75,1772.25,1,1771.25,0.0564,2085,312.75,1772.25,0,1772.25,0,2085,312.75,1772.25,0,1772.25,0
584,Nombre584,CAM,LIC-EJDE-17,LI,AS,401,8370.25,0,0,8370.25,4826.5,3543.75,0,0,2085,0,2085,2085,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,0.75,1771.5,0.0423,2085,312.75,1772.25,0,1772.25,0
585,Nombre585,CAM,MAE-EDUC-15,MA,AS,404,19668,0,0,19668,14772,4896,0,0,7140,1632,5508,5508,0,100,4080,1632,2448,2448,0,100,4080,1632,2448,0,2448,0,4080,1632,2448,0,2448,0
586,Nombre586,CAM,LIC-MEES-18,LI,AS,403,13890,0,0,13890,9172,4718,0,0,3780,0,3780,3780,0,100,3370,1011,2359,2359,0,100,3370,1011,2359,0,2359,0,3370,1011,2359,0,2359,0
587,Nombre587,CAM,LIC-DERE-18,LI,AS,403,14394.81,0,0,14394.81,9714.31,4680.5,0,0,3780,0,3780,3780,0,100,3370,1179.5,2190.5,2190.5,0,100,3370,1179.5,2190.5,0.5,2190,0.0228,3370,1179.5,2190.5,0,2190.5,0
588,Nombre588,CAM,LIC-DSGD-18,LI,AS,403,14559.1,0,0,14559.1,7318.5,7240.6,2559.6,3,3780,0,3780,3780,0,100,3370,1179.5,2190.5,0,2190.5,0,3370,1179.5,2190.5,0,2190.5,0,3370,1179.5,2190.5,0,2190.5,0
589,Nombre589,CAM,MAE-EDUC-15,MA,AS,404,,0,0,,0,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
590,Nombre590,CAM,LIC-EJCO-17,LI,AS,403,8400.47,0,0,8400.47,5606.62,2793.85,0,0,2085,0,2085,2085,0,100,2085,688.05,1396.95,1396.95,0,100,2085,688.05,1396.95,0.05,1396.9,0.0035,2085,688.05,1396.95,0,1396.95,0
591,Nombre591,CAM,LIC-EJAD-17,LI,AS,403,8400.47,0,0,8400.47,5606.62,2793.85,0,0,2085,0,2085,2085,0,100,2085,688.05,1396.95,1396.95,0,100,2085,688.05,1396.95,0.05,1396.9,0.0035,2085,688.05,1396.95,0,1396.95,0
592,Nombre592,CAM,MAE-MADN-15,MA,BI,404,29.15,0,0,29.15,4049.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Nombre593,CAM,LIC-DSGD-18,LI,AS,,54.81,0,0,54.81,3834.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Nombre594,CAM,LIC-EJCO-17,LI,AS,,60.47,0,0,60.47,2145.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Nombre595,CAM,LIC-EJDE-17,LI,AS,,30.25,0,0,30.25,2116.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Nombre596,CAM,MAE-JUIC-15,MA,PT,,15136,0,0,15136,15136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Nombre597,CAM,MAE-EDUC-15,MA,AS,105,11982.42,0,0,11982.42,7428.32,4554.1,1616.1,3,2938,1469,1469,1468.8,0.2,99.98,2938,1469,1469,0,1469,0,2938,1469,1469,0,1469,0,2938,1469,1469,0,1469,0
598,Nombre598,CAM,LIC-EJCO-17,LI,AS,404,9620.3,0,0,9620.3,5833,3787.3,1015.3,2,2310,924,1386,1386,0,100,2310,924,1386,463,923,33.4,2310,924,1386,0,1386,0,2310,924,1386,0,1386,0
599,Nombre599,CAM,LIC-EJAD-17,LI,AS,,15717.4,0,0,15717.4,2381.8,13335.6,5167.6,5,2382,0,2382,2381.5,0.5,99.97,3334,0,3334,0.3,3333.7,0.0089,3334,0,3334,0,3334,0,3334,0,3334,0,3334,0
600,Nombre600,CAM,MAE-DEMP-10,MA,PT,,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,
601,Nombre601,CAM,MAE-MERD-15,MA,PT,,15136,0,0,15136,7568,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Nombre602,CAM,LIC-DECO-10,LI,EG,,576,0,0,576,576.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Nombre603,CAM,LIC-EJAD-17,LI,AS,401,8752,0,0,8752,4943.68,3808.32,0,0,2116,211.6,1904.4,1904.4,0,100,2116,211.6,1904.4,1904.4,0,100,2116,211.6,1904.4,0.48,1903.92,0.0252,2116,211.6,1904.4,0,1904.4,0
604,Nombre604,CAM,LIC-EJAD-17,LI,AS,,9240,0,0,9240,4620,4620,0,0,2310,0,2310,2310,0,100,2310,0,2310,2310,0,100,2310,0,2310,0,2310,0,2310,0,2310,0,2310,0
605,Nombre605,CAM,MAE-EDUC-15,MA,AS,401,12289.7,0,0,12289.7,4401.8,7887.9,2893.3,3,2938,440.7,2497.3,2351,146.3,94.14,2938,440.7,2497.3,0,2497.3,0,2938,440.7,2497.3,0,2497.3,0,2938,440.7,2497.3,0,2497.3,0
606,Nombre606,CAM,MAE-MERD-15,MA,PT,,15245.74,0,0,15245.74,7677.74,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Nombre607,CAM,MAE-MADN-15,MA,PT,,15136,0,0,15136,7568,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Nombre608,CAM,LIC-EJAD-17,LI,AS,401,9528,0,0,9528,5370.01,4157.99,0,0,2310,231,2079,2079,0,100,2310,231,2079,2079,0,100,2310,231,2079,0.01,2078.99,0.0004,2310,231,2079,0,2079,0
609,Nombre609,CAM,LIC-EJME-17,LI,AS,,8675.97,0,0,8675.97,2216.04,6459.93,2291.93,2,2084,0,2084,2084,0,100,2084,0,2084,0.47,2083.53,0.0225,2084,0,2084,0,2084,0,2084,0,2084,0,2084,0
610,Nombre610,CAM,LIC-EJAD-17,LI,AS,,8542.2,0,0,8542.2,2105.85,6436.35,2268.35,2,2084,0,2084,2084,0,100,2084,0,2084,21.85,2062.15,1.048,2084,0,2084,0,2084,0,2084,0,2084,0,2084,0
611,Nombre611,CAM,LIC-ADEM-10C,LI,AS,,9624.6,0,0,9624.6,4305,5319.6,1887.6,3,4005,0,4005,4004.52,0.48,99.98,1716,0,1716,0.48,1715.52,0.0279,1716,0,1716,0,1716,0,1716,0,1716,0,1716,0
612,Nombre612,CAM,LIC-EJDE-12,LI,BR,,3124,0,0,3124,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Nombre613,CAM,MAE-MADN-15,MA,AS,404,25794.63,0,0,25794.63,19362.63,6432,0,0,9380,2144,7236,7236,0,100,5360,2144,3216,3216,0,100,5360,2144,3216,0,3216,0,5360,2144,3216,0,3216,0
614,Nombre614,CAM,MAE-JUIC-15,MA,AS,402,347,0,0,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Nombre615,CAM,LIC-EJAD-12,LI,AS,,12186.4,0,0,12186.4,2521,9665.4,3457.4,3,2217,0,2217,2174,43,98.06,3104,0,3104,0,3104,0,3104,0,3104,0,3104,0,3104,0,3104,0,3104,0
616,Nombre616,CAM,LIC-DIGD-10,LI,EG,,9441.8,0,0,9441.8,9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Nombre617,CAM,LIC-EJCO-17,LI,AS,,12766.2,0,0,12766.2,2382,10384.2,2620.2,3,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0,2382,0,2382,0,2382,0
618,Nombre618,CAM,LIC-DIGD-10,LI,AS,,15077,0,0,15077,7927,7150,0.48,1,4005,0,4005,4004.52,0.48,99.98,3575,0,3575,3575,0,100,3575,0,3575,0.48,3574.52,0.0134,3575,0,3575,0,3575,0
619,Nombre619,CAM,LIC-ADEM-10C,LI,AS,,16489.5,0,0,16489.5,10162,6327.5,2215.5,4,3750,0,3750,3749.93,0.07,99.99,1606,0,1606,1.07,1604.93,0.0666,1606,0,1606,0,1606,0,1606,0,1606,0,1606,0
620,Nombre620,CAM,LIC-DAEM-11,LI,EG,,6743,0,0,6743,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Nombre621,CAM,LIC-SIIN-10C,LI,AS,,12074,0,0,12074,6926,5148,0,0,4005,0,4005,4005,0,100,2574,0,2574,2574,0,100,2574,0,2574,0,2574,0,2574,0,2574,0,2574,0
622,Nombre622,CAM,LIC-EJDE-12,LI,AS,,8813.8,0,0,8813.8,1109,7704.8,3448.8,3,2217,0,2217,1109,1108,50.02,2128,0,2128,0,2128,0,2128,0,2128,0,2128,0,2128,0,2128,0,2128,0
623,Nombre623,CAM,LIC-EJAD-12,LI,AS,,9089.6,0,0,9089.6,2218,6871.6,2437.6,2,2217,0,2217,2217,0,100,2217,0,2217,1,2216,0.0451,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0
624,Nombre624,CAM,LIC-PSIO-10C,LI,EG,,11801,0,0,11801,2950,8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Nombre625,CAM,LIC-CTCO-10C,LI,AS,,19650,0,0,19650,9640,10010,0.48,1,4005,0,4005,4004.52,0.48,99.98,5005,0,5005,5005,0,100,5005,0,5005,0.48,5004.52,0.0095,5005,0,5005,0,5005,0
626,Nombre626,CAM,LIC-EJAD-12,LI,AS,,8868,0,0,8868,4434,4434,0,0,2217,0,2217,2217,0,100,2217,0,2217,2217,0,100,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0
627,Nombre627,CAM,LIC-EJAD-12,LI,AS,,11921.6,0,0,11921.6,3151,8770.6,3070.6,3,2217,0,2217,2217,0,100,2217,0,2217,1,2216,0.0451,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0
628,Nombre628,CAM,LIC-COFI-15,LI,AS,,22281,0,0,22281,11593.26,10687.74,0,0,3798,0,3798,3798,0,100,4519,0,4519,4519,0,100,4519,0,4519,0.26,4518.74,0.0057,4519,0,4519,0,4519,0
629,Nombre629,CAM,LIC-DSGD-15,LI,AS,,0,0,0,0,4004.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Nombre630,CAM,LIC-DERE-15,LI,AS,,16965,0,451.45,16513.55,9884.09,6629.46,1500,2,3798,0,3798,3798,0,100,3389,0,3389,3389,0,100,3389,0,3389,3148.54,240.46,92.9,3389,0,3389,0,3389,0
631,Nombre631,CAM,LIC-EJDE-17,LI,AS,,11005,0,0,11005,5079.5,5925.5,0,0,2116,0,2116,2116,0,100,2963,0,2963,2963,0,100,2963,0,2963,0.5,2962.5,0.0168,2963,0,2963,0,2963,0
632,Nombre632,CAM,LIC-DERE-15,LI,AS,,18315,0,0,18315,7637,8284,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
633,Nombre633,CAM,LIC-ITIC-15,LI,AS,600,13965,0,0,13965,7255.65,6709.35,0,0,3798,37.98,3760.02,3760.02,0,100,3389,33.89,3355.11,3355.11,0,100,3389,33.89,3355.11,0.87,3354.24,0.0259,3389,33.89,3355.11,0,3355.11,0
634,Nombre634,CAM,LIC-MEES-15,LI,AS,,16965,0,0,16965,8687,8278,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
635,Nombre635,CAM,LIC-DSGD-15,LI,AS,,17435.78,0,0,17435.78,4679.54,12756.24,4478.24,4,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
636,Nombre636,CAM,LIC-DERE-15,LI,AS,,17068.8,0,0,17068.8,7290.8,9778,0,0,3798,0,3798,3798,0,100,3389,0,3389,3389,0,100,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
637,Nombre637,CAM,LIC-SYSC-18,LI,AS,,14303.9,0,0,14303.9,3608,10695.9,3917.9,3,3798,0,3798,3608,190,94.99,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
638,Nombre638,CAM,LIC-EJDE-17,LI,AS,,9240,0,0,9240,4620,4620,0,0,2310,0,2310,2310,0,100,2310,0,2310,2310,0,100,2310,0,2310,0,2310,0,2310,0,2310,0,2310,0
639,Nombre639,CAM,LIC-MEES-15,LI,AS,,14096.88,0,0,14096.88,8069.54,6777.34,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,1,3388,0.0295,3389,0,3389,0,3389,0
640,Nombre640,CAM,LIC-DSGD-15,LI,AS,,17303.9,0,0,17303.9,1936.46,15367.44,7089.44,5,3798,0,3798,1936.46,1861.54,50.98,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
641,Nombre641,CAM,LIC-EJDE-17,LI,AS,,12528,0,0,12528,6264,6264,0.5,1,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,2382,0,100,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0
642,Nombre642,CAM,LIC-EJAD-17,LI,AS,,13066.2,0,0,13066.2,3432,9634.2,3370.2,4,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0,2382,0,2382,0,2382,0
643,Nombre643,CAM,LIC-DERE-15,LI,AS,,16965,0,0,16965,8687,8278,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
644,Nombre644,CAM,LIC-EJCO-17,LI,AS,,14241.8,0,0,14241.8,2382,11859.8,3143.8,3,2382,0,2382,2381.5,0.5,99.97,2858,0,2858,0.5,2857.5,0.0174,2858,0,2858,0,2858,0,2858,0,2858,0,2858,0
645,Nombre645,CAM,LIC-EJCO-17,LI,AS,,17481,0,0,17481,2670,14811,4191,3,2382,0,2382,2381.5,0.5,99.97,3810,0,3810,0.5,3809.5,0.0131,3810,0,3810,0,3810,0,3810,0,3810,0,3810,0
646,Nombre646,CAM,LIC-DERE-18,LI,AS,,14753.9,0,0,14753.9,3798,10955.9,3877.9,4,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
647,Nombre647,CAM,LIC-EJCO-17,LI,AS,,8114.57,0,0,8114.57,2797.57,5317,1887,3,2382,0,2382,2381.5,0.5,99.97,1715,0,1715,0,1715,0,1715,0,1715,0,1715,0,1715,0,1715,0,1715,0
648,Nombre648,CAM,LIC-EJME-17,LI,AS,,9528,0,0,9528,4764,4764,0.5,1,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,2382,0,100,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0
649,Nombre649,CAM,LIC-EJCO-17,LI,AS,,14241.8,0,0,14241.8,3132,11109.8,3893.8,4,2382,0,2382,2381.5,0.5,99.97,2858,0,2858,0.5,2857.5,0.0174,2858,0,2858,0,2858,0,2858,0,2858,0,2858,0
650,Nombre650,CAM,LIC-DSGD-15,LI,AS,,18315,0,0,18315,9137,9178,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
651,Nombre651,CAM,LIC-EJDE-17,LI,AS,300,8695.05,0,0,8695.05,4451.91,4243.14,0,0,2143,21.43,2121.57,2121.57,0,100,2143,21.43,2121.57,2121.57,0,100,2143,21.43,2121.57,0,2121.57,0,2143,21.43,2121.57,0,2121.57,0
652,Nombre652,CAM,LIC-ADME-15,LI,AS,103,17800.2,0,0,17800.2,8376.25,9423.95,3420.75,4,3883,1359.05,2523.95,2330,193.95,92.31,3464,1212.4,2251.6,0,2251.6,0,3464,1212.4,2251.6,0,2251.6,0,3464,1212.4,2251.6,0,2251.6,0
653,Nombre653,CAM,LIC-DERE-18,LI,AS,,13796.89,0,0,13796.89,7198.89,6598,0.11,1,3697,0,3697,3696.89,0.11,99.99,3299,0,3299,3299,0,100,3299,0,3299,0.11,3298.89,0.0033,3299,0,3299,0,3299,0
654,Nombre654,CAM,LIC-ADME-15,LI,AS,,19275,0,0,19275,12347,6928,0.47,1,3883,0,3883,3882.53,0.47,99.98,3464,0,3464,3464,0,100,3464,0,3464,0.47,3463.53,0.0135,3464,0,3464,0,3464,0
655,Nombre655,CAM,LIC-EJAD-17,LI,AS,,9918.14,0,0,9918.14,4776.96,5141.18,0.18,1,2143,0,2143,2142.82,0.18,99.99,2571,0,2571,2571,0,100,2571,0,2571,1,2570,0.0388,2571,0,2571,0,2571,0
